outcome,income,sex,eth,focc,fedu,mocc,medu,weights
3,3734.02043262842,2,3,10,1,10,5,194.2507
2,1915.46013262842,1,1,10,1,10,8,316.07394
3,2130.37033262842,1,1,5,1,10,0,380.29184
2,1246.47433262842,1,1,7,1,10,2,1484.2925
1,934.28093262842,1,1,8,7,10,9,1750.2393
4,15936.28873262842,1,4,5,9,10,8,497.35846
3,2280.92913262842,1,1,10,1,10,0,87.889053
3,3280.19113262842,1,1,7,1,9,0,118.47128
3,3521.02603262842,2,1,5,1,10,0,333.73615
3,5969.51433262842,2,3,7,11,9,7,41.501499
3,8034.45033262842,2,3,8,1,9,0,26.188904
3,3458.56393262842,1,1,10,1,10,0,172.91791
3,9764.89373262842,2,1,7,9,9,11,1235.2765
3,3164.23353262842,1,1,9,1,10,0,411.37186
3,3431.82803262842,1,1,10,1,9,0,198.13397
3,7507.28973262842,2,1,5,1,7,6,62.650196
3,5065.15593262842,2,1,10,1,10,0,22.597422
3,6006.34143262842,1,3,4,11,9,0,36.046211
3,6565.61543262842,2,1,10,1,10,0,217.03038
3,7267.34683262842,2,1,8,6,2,12,592.67426
2,1334.18583262842,1,1,10,1,10,0,277.73953
3,7329.78533262842,2,1,10,1,10,0,666.88745
3,12333.79873262842,1,3,9,1,10,0,44.973186
1,907.52147262842,2,1,10,1,10,0,761.9176
3,5937.71353262842,1,3,9,1,9,0,52.148865
3,6226.40493262842,1,3,9,1,9,0,199.71805
2,1918.03873262842,2,1,8,1,7,0,496.69751
1,360.42415262842,1,1,10,1,10,0,1207.6075
3,5126.59193262842,1,1,8,8,10,11,386.8974
3,5438.78533262842,2,1,10,5,10,8,339.12927
3,13778.80873262842,1,4,7,11,5,12,449.30704
3,8937.58613262842,1,1,10,9,10,8,717.00848
4,17469.82673262842,1,1,5,7,9,2,1467.1737
3,10746.07273262842,2,1,8,10,10,6,1816.3864
3,3381.91373262842,1,1,8,1,10,0,93.269539
3,8988.87033262842,2,1,10,1,10,0,260.49341
3,4162.57733262842,1,1,9,1,10,0,3212.6843
3,10656.87473262842,1,1,9,9,10,0,825.22797
3,3859.47573262842,1,1,7,2,9,3,2099.676
2,1736.14813262842,2,1,8,2,10,2,597.94543
4,16962.11473262842,2,4,9,11,4,10,159.10426
3,4622.76193262842,1,1,10,1,10,0,279.27539
3,5643.94113262842,2,3,9,1,7,5,37.71537
3,3217.27943262842,1,1,10,1,10,0,159.62572
3,2380.05463262842,1,1,9,8,9,0,935.78705
3,12084.044399295088,1,4,3,11,10,12,178.98761
3,4181.09193262842,1,1,9,8,9,7,145.81161
4,27515.31673262842,1,1,10,8,10,10,904.13495
4,15532.44373262842,1,1,10,1,10,0,204.38417
2,1255.39413262842,1,1,9,9,10,0,79.687157
3,2257.75063262842,1,1,10,1,10,0,201.47963
3,5012.41863262842,1,3,9,1,9,4,183.71635
3,2718.24313262842,1,1,8,1,10,0,419.1593
3,10846.86673262842,2,1,9,5,5,8,875.51105
3,4912.51673262842,1,1,10,3,10,2,141.86192
3,5661.78093262842,2,1,10,9,10,8,143.71114
3,3699.42233262842,2,1,9,1,9,0,531.64105
3,4669.54993262842,1,1,10,1,10,0,222.34885
3,10379.43873262842,1,1,9,1,9,3,398.34433
3,6999.75213262842,1,1,10,1,10,0,411.02795
3,4506.50363262842,2,1,5,1,10,0,232.368
3,5885.43623262842,1,1,10,1,10,0,369.633
3,2780.68183262842,2,1,10,1,10,0,55.594784
2,1257.62403262842,2,1,10,10,10,7,1293.61
3,2691.56003262842,1,1,10,6,9,6,49.644451
3,3845.03703262842,1,1,6,1,9,0,327.04208
3,3342.62983262842,2,1,8,1,5,12,1332.4231
3,4377.32783262842,2,3,9,9,10,8,170.44186
3,10986.18673262842,1,1,9,1,10,4,71.442787
3,10210.88373262842,1,1,7,4,2,8,135.86201
4,20546.78939929509,2,4,7,11,2,10,501.13028
3,4841.15793262842,1,3,9,6,9,7,221.61241
2,1380.27153262842,2,1,9,1,10,0,535.62097000000006
3,6865.95523262842,1,1,8,1,10,0,717.55347
3,8395.09003262842,2,1,9,1,9,0,492.25708
3,12486.32873262842,2,1,10,1,10,0,174.89586
3,4065.1344326284197,1,1,5,1,10,0,216.66212
3,3289.48353262842,2,1,10,1,10,0,130.50665
3,2629.04513262842,1,1,7,1,9,0,1321.0875
3,7080.03043262842,1,3,2,3,9,1,212.63586
3,3133.94303262842,1,1,10,1,10,0,98.33461
3,2010.30903262842,1,1,10,1,10,0,286.95776
3,3522.19113262842,1,1,8,1,10,0,129.01678
3,2473.17913262842,2,1,8,8,9,8,645.14697
3,3734.33413262842,1,1,10,1,10,0,202.96306
3,4395.24923262842,1,1,9,1,10,8,199.10577
3,3797.54023262842,2,1,10,1,6,0,181.81604
3,4413.00703262842,1,3,8,11,10,9,10.347844
3,3790.41843262842,1,1,10,1,10,0,97.258842
2,1362.43183262842,1,1,10,1,10,0,198.8078
3,4801.18133262842,1,1,9,1,10,7,190.65503
3,7088.95033262842,1,3,5,9,2,12,217.26913
3,8159.32733262842,1,1,8,10,10,10,242.75452
3,4644.92203262842,1,1,9,8,9,7,207.50916
3,10335.76173262842,2,1,10,1,10,0,119.97859
2,1951.13933262842,1,1,8,1,9,0,189.05052
3,6411.04463262842,1,1,8,1,10,0,177.66469
3,7320.72723262842,2,1,10,1,10,0,232.0206
3,6337.55383262842,1,1,10,1,10,0,916.66901
3,2985.83733262842,1,1,8,1,9,0,237.41299
2,1737.06393262842,1,1,9,1,10,5,37.718369
2,1424.87053262842,1,1,10,1,9,0,132.20551
3,4278.48943262842,1,1,10,1,10,0,59.387112
3,2608.60683262842,1,1,8,8,10,2,159.51988
3,2155.61563262842,2,1,8,1,10,0,2246.012
3,2054.09223262842,1,1,9,1,9,0,459.37009
3,7856.05433262842,2,1,10,1,10,0,1116.424
3,3961.16863262842,1,1,10,8,10,6,662.82251
3,9996.80873262842,2,3,8,8,2,10,11.28702
2,1383.14433262842,1,1,8,1,10,11,51.531639
3,12565.71373262842,1,1,10,1,10,0,173.53749
3,2517.31533262842,1,1,10,9,10,8,513.5451
3,2280.92913262842,2,1,9,1,10,0,87.889053
3,3414.76703262842,2,1,10,1,10,0,712.25739
3,5304.98843262842,2,1,10,1,10,0,681.00616
3,10407.12073262842,1,1,9,12,9,0,519.71997
3,3967.01653262842,2,1,10,1,10,0,116.95999
3,11801.20573262842,2,1,10,1,10,0,103.62606
3,2414.96963262842,1,1,10,1,10,0,254.47084
3,4011.61563262842,1,1,10,1,10,0,76.404396
1,577.48851262842,1,1,5,1,9,5,1038.8403
3,13850.16673262842,1,1,10,1,10,0,553.62512
3,8988.87033262842,1,1,10,1,10,0,260.49341
2,1737.06393262842,1,1,10,1,10,0,318.00266
3,4840.87123262842,1,3,9,6,10,0,88.289047
3,2405.02553262842,1,1,9,9,9,10,48.833981
3,3107.29873262842,1,1,2,9,10,6,486.04703
3,5394.18623262842,2,1,5,1,9,2,295.02841
3,5342.48013262842,1,1,9,1,9,0,557.99274
3,2361.45063262842,2,1,7,1,9,0,390.56314
3,9764.89373262842,2,1,10,11,2,12,733.26703
3,4230.14323262842,2,1,10,1,10,0,194.25873
3,8228.83513262842,2,1,5,1,10,0,43.116547
3,7008.67203262842,2,3,9,6,9,0,65.250557
1,300.97435262842,1,1,5,1,10,0,1654.6663
1,952.12053262842,1,1,10,1,10,0,936.45648
3,6457.27803262842,1,1,9,1,10,0,98.333794
3,8775.09493262842,2,3,6,9,9,7,89.963814
3,2967.99773262842,2,1,8,9,9,0,1709.4557
3,7579.54023262842,1,1,9,1,9,0,307.89731
3,5483.38443262842,2,1,9,1,9,0,405.47079
3,4609.24283262842,1,1,10,1,10,0,66.786873
1,220.69606262842,2,1,10,7,9,0,9312.9277
3,5689.23013262842,1,1,9,1,10,3,491.55341
3,3059.98113262842,2,1,8,1,9,0,287.77036
3,4769.79953262842,1,1,10,1,10,6,201.9203
3,2495.24773262842,1,1,10,11,10,10,174.78706
3,3075.03553262842,1,1,10,1,10,0,145.65338
3,14831.34573262842,1,1,10,3,10,6,430.12482
1,755.88469262842,2,1,7,6,7,10,349.49292
3,6375.36543262842,2,1,10,1,10,0,102.98138
3,2544.40663262842,1,1,10,1,10,0,795.02295
3,2673.64393262842,2,1,10,1,10,0,532.13977
2,1826.26203262842,1,1,9,1,9,5,1386.1105
3,4305.96943262842,1,1,10,9,9,6,834.6106
3,8872.91223262842,1,1,5,1,2,11,219.05217
3,2885.93543262842,1,1,9,1,10,0,362.83105
3,3699.42233262842,2,1,10,1,9,8,81.233353
2,1558.66763262842,2,1,10,1,10,0,412.52695
4,20248.20873262842,2,3,10,1,9,0,126.19599
3,12619.23373262842,1,1,9,11,10,9,562.61572
3,14034.64073262842,2,3,10,1,9,1,47.831089
3,13689.61073262842,2,1,9,1,10,3,103.19017
4,21906.83973262842,2,1,9,1,9,5,216.53119
3,3752.94113262842,2,1,10,1,10,0,71.299034
3,3971.45813262842,1,1,10,1,10,0,180.66444
3,2584.44593262842,2,1,10,1,10,0,390.34647
3,5929.37513262842,1,1,9,7,9,6,2420.1167
4,23529.67373262842,2,4,9,9,10,10,176.27502
3,14145.26873262842,2,1,10,1,10,0,307.89319
3,5750.97873262842,1,1,9,9,10,7,345.78381
3,2421.63493262842,1,1,10,4,10,0,1591.1714
3,4329.52213262842,1,3,9,1,9,0,62.385475
3,11548.85573262842,2,3,9,9,9,7,65.134697
3,3458.58733262842,2,1,8,1,9,0,1329.5283
3,3916.58833262842,2,1,10,1,10,0,190.9635
3,4945.52603262842,1,1,10,1,10,0,576.94452
3,2941.23843262842,1,1,10,1,10,0,5480.0239
2,1373.06203262842,1,1,8,4,9,2,3111.3198
3,11127.45573262842,1,1,9,4,10,4,224.47739
3,2254.41303262842,1,1,10,1,10,0,52.553318
3,3476.42693262842,1,3,9,7,10,6,95.392899
3,11502.47273262842,2,3,9,1,9,8,141.79375
3,3073.82413262842,1,1,10,1,10,1,591.38373
2,1567.58743262842,1,1,10,10,10,10,139.15689
3,3877.81853262842,1,1,10,1,10,0,270.8486
3,7088.95033262842,2,1,10,6,10,7,621.35095
3,2236.57343262842,1,1,10,1,10,0,159.10095
3,4187.51043262842,1,1,8,7,5,7,355.47491
3,5661.78093262842,1,1,10,1,10,0,61.73151
3,10103.84673262842,2,1,9,1,9,0,90.129723
3,3574.54483262842,1,1,9,1,9,0,1077.7351
3,9764.89373262842,1,1,8,1,10,10,578.99762
3,3699.42233262842,1,1,8,8,9,0,467.47711
3,6008.19453262842,2,1,2,9,10,0,1138.6665
4,24928.57273262842,1,1,10,9,2,8,393.94879
3,3342.62983262842,1,3,10,9,9,6,293.98483
3,6107.77113262842,2,1,8,11,9,0,2071.3245
2,1291.07343262842,2,1,10,1,10,0,327.68243
3,3565.64863262842,1,3,5,3,9,4,24.421104
1,488.29039262842,1,1,10,5,10,6,1738.1
3,2629.04513262842,2,1,9,10,9,0,1449.8882
3,6535.92203262842,1,1,9,1,10,0,866.14661
3,4413.00703262842,1,1,10,12,10,8,167.99422
3,2539.84683262842,1,1,9,9,10,9,307.74493
2,1380.27153262842,2,1,10,6,9,0,4958.9165
3,8623.15833262842,2,1,8,1,10,0,1559.1067
3,8783.71403262842,2,1,10,1,10,0,681.79797
2,1826.26203262842,1,1,8,4,9,0,660.52893
3,2254.41303262842,2,1,8,1,9,0,741.05548
3,2379.29023262842,1,3,10,11,9,5,287.48553
3,5822.33713262842,1,3,6,1,10,0,51.193199
4,16008.76073262842,1,1,3,9,5,8,149.98991
3,3253.43183262842,1,1,10,10,10,7,716.97382
4,15646.91173262842,1,1,10,1,10,0,130.40453
3,4858.99773262842,1,1,9,1,10,0,267.63699
4,19477.67573262842,1,1,9,5,9,8,186.32838
3,3228.31173262842,1,1,10,1,10,0,55.042812
3,5304.98843262842,2,1,9,8,9,0,133.95297
3,2771.55803262842,1,1,10,1,10,0,37.091232
3,2361.45063262842,2,1,10,1,10,0,423.20126
3,3226.67233262842,1,1,8,9,2,12,203.39761
3,6398.65593262842,1,3,9,1,9,0,69.929161
3,5750.97873262842,2,1,5,9,10,6,143.52501
3,3961.16863262842,1,1,8,1,10,6,662.82251
3,10359.54773262842,2,1,9,1,10,10,5597.3091
3,9229.70523262842,2,1,7,11,10,12,1167.1018
3,4980.20813262842,1,1,9,11,10,0,1061.2906
3,7088.95033262842,2,1,10,1,9,6,331.24414
3,9346.55483262842,1,1,3,8,9,0,921.71454
3,5438.78533262842,1,1,9,1,9,0,146.95363
3,5238.08953262842,1,1,8,1,9,0,615.71497
2,1915.46013262842,1,1,10,1,10,8,316.07394
3,8890.75213262842,1,1,10,1,10,0,140.71924
1,265.29512262842,2,1,10,7,10,10,439.09964
3,2985.83733262842,1,3,8,8,5,0,374.62622
2,1112.67713262842,1,1,8,7,10,9,157.13857
3,6107.77113262842,2,1,10,1,10,0,906.31531
3,5340.66763262842,1,1,5,1,2,10,150.74718
3,3521.02603262842,1,1,10,1,10,0,434.56314
3,6910.55433262842,2,1,10,1,10,0,644.63031
3,2539.84683262842,1,1,2,4,10,0,190.93723
3,12619.23373262842,1,1,8,1,10,0,75.924278
4,19765.58773262842,1,1,9,1,10,0,217.1265
3,4238.97523262842,2,1,7,9,10,7,178.32722
2,1389.19133262842,1,1,9,1,10,0,354.01987
3,8719.90253262842,2,1,9,1,10,0,104.40164
3,5773.27853262842,1,1,7,1,9,0,341.96448
3,3075.03553262842,2,1,7,1,9,0,435.22772
3,5877.82923262842,2,3,10,11,2,12,413.90775
3,2717.35123262842,1,1,8,1,10,0,296.00421
3,7417.15393262842,1,1,10,1,10,0,437.58145
3,3628.06393262842,1,1,5,1,2,8,1089.5485
3,10549.83673262842,1,2,9,1,9,0,69.209099
3,6107.77113262842,1,1,7,9,3,8,2196.678
4,18506.30873262842,2,3,7,9,10,4,143.371
4,18684.70573262842,1,1,10,2,10,4,236.33405
3,12191.08173262842,2,1,10,1,10,0,448.77435
3,14819.453399295087,2,4,8,11,10,12,337.26257
3,2816.89743262842,1,1,10,1,10,0,246.66736
3,5141.63203262842,1,1,10,1,10,0,530.36023
3,8935.35173262842,1,1,8,1,10,0,1094.6334
2,1719.22433262842,1,1,5,1,10,0,241.60825
3,3565.62513262842,2,1,10,3,10,2,1319.6951
3,2608.16843262842,2,1,10,1,10,0,570.61108
3,6181.49773262842,1,1,10,1,10,0,171.02574
3,4858.99773262842,1,1,9,1,10,0,1922.6345
3,9104.82733262842,2,3,9,7,9,0,66.229546
4,17103.19573262842,1,1,9,1,9,4,189.37788
3,4370.65493262842,1,1,10,1,9,2,90.063988
3,2158.68743262842,2,1,10,7,10,0,58.861919
4,15116.780065961755,2,1,8,11,9,6,474.54907
3,3828.75943262842,2,1,10,3,2,12,136.21295
1,631.00737262842,1,1,8,1,9,7,171.51671
3,2020.6774326284199,1,3,8,1,10,0,103.4064
3,2586.22993262842,2,1,9,1,10,0,1217.6077
3,9854.09193262842,1,1,7,1,7,3,834.91394
3,14224.79873262842,1,1,9,1,5,12,629.37531
3,6125.61103262842,1,1,10,1,10,0,158.39845
3,7873.89373262842,1,1,10,1,10,0,1162.8348
3,5215.79023262842,1,1,10,1,10,0,872.18817
3,13927.471399295086,1,4,7,9,10,12,661.0816
3,4769.79953262842,1,1,5,5,9,8,602.65393
3,2138.37733262842,1,1,9,1,10,0,284.42145
3,3271.27143262842,2,1,10,1,10,0,215.66422
2,1205.10683262842,1,1,10,1,10,0,189.74376
4,27274.25173262842,2,1,10,1,10,8,1097.3007
3,6378.88593262842,1,1,10,1,10,0,510.22168
3,2242.95233262842,2,1,10,1,9,0,201.53207
2,1148.35633262842,1,1,10,1,10,0,188.04131
3,8596.39863262842,1,3,10,1,10,0,354.36755
3,7282.54073262842,1,1,10,1,9,0,169.39458
3,9140.50703262842,2,4,9,11,10,10,567.39154
3,13332.81873262842,1,1,7,1,9,0,170.97386
3,8462.60173262842,1,4,10,1,10,0,2461.8403
3,2807.44133262842,2,1,9,5,10,1,1311.5631
4,16900.74273262842,2,1,8,9,9,8,573.37952
3,6802.77313262842,1,1,9,5,10,0,312.54053
4,19576.68573262842,1,1,9,1,10,2,461.93402
4,20664.90273262842,2,1,10,1,10,5,2696.5259
4,19576.685065961752,2,4,10,11,10,10,293.66635
3,6972.99283262842,1,3,5,9,10,8,209.78325
3,3227.91223262842,2,1,8,11,3,7,303.63672
3,6380.44353262842,1,1,9,1,10,0,834.69116
3,5561.87863262842,1,1,8,1,10,0,422.43069
3,2036.68083262842,1,1,10,12,9,12,110.12213
3,7624.13933262842,1,1,10,1,9,0,412.12027
2,1502.28823262842,1,1,10,1,10,0,372.85684
3,9836.25213262842,2,1,5,9,2,8,1577.0549
4,17346.73273262842,1,2,3,9,1,8,211.13763
3,9127.12713262842,2,3,7,3,9,0,75.572937
3,3914.38983262842,2,1,9,1,10,0,1651.6118
3,3306.95063262842,1,1,10,9,10,6,756.87512
3,4612.61933262842,1,1,7,1,9,0,3807.9348
3,2183.05433262842,2,1,10,10,10,4,1688.8661
3,2325.77143262842,2,3,9,8,3,8,61.703857
3,3133.94303262842,1,1,10,1,10,0,98.33461
2,1451.62993262842,1,1,10,1,10,0,33.234562
3,3003.67713262842,2,1,7,1,10,0,356.53455
3,2227.93083262842,1,1,10,1,10,0,174.64345
3,5304.98843262842,1,1,9,1,10,0,1031.1008
3,3527.80433262842,1,3,9,1,10,0,68.463989
3,4583.97043262842,1,1,10,1,9,0,111.43714
3,8971.44153262842,2,1,10,9,10,5,180.85028
3,5090.91273262842,1,1,10,1,10,0,171.25325
3,2941.23843262842,2,1,10,11,10,9,388.2027
3,3859.97893262842,2,3,10,8,10,0,417.39371
3,5304.98843262842,2,1,5,1,9,11,4683.3594
4,19844.27973262842,2,3,8,5,10,4,188.10744
3,10014.64873262842,2,3,7,1,9,0,2769.8306
3,5126.59193262842,1,1,10,1,10,0,1387.4082
3,2657.88273262842,1,1,8,1,10,0,346.76035
3,9675.69553262842,1,1,8,1,10,8,1700.1975
3,11245.58173262842,2,4,9,6,10,7,1180.6377
3,12292.173399295085,1,4,7,11,10,10,559.59277
3,9854.04603262842,2,3,8,4,10,0,134.00751
2,1908.08083262842,2,1,10,1,10,2,172.63898
3,2860.96013262842,1,1,8,4,5,6,697.8396
3,2432.80923262842,2,1,10,1,10,0,455.98587
3,4336.55483262842,1,1,10,1,10,0,57.506325
3,5304.98843262842,1,1,9,6,9,4,523.35785
4,26293.30273262842,1,3,10,11,10,7,110.01729
3,2852.04023262842,2,1,2,7,10,0,555.86102
4,17240.58773262842,1,1,10,6,10,0,472.91251
2,1756.09143262842,1,1,10,1,10,0,1149.2084
3,13332.81873262842,1,1,10,1,5,12,329.85333
3,4448.68623262842,1,1,10,1,10,0,1331.4985
3,13744.02173262842,2,1,10,1,10,0,714.51025
3,6018.57293262842,1,1,9,1,10,5,293.79413
2,1799.50263262842,1,1,10,1,10,0,80.106232
3,2401.14963262842,2,1,8,1,9,0,382.61386
4,19321.34573262842,2,1,8,9,9,8,393.94513
3,4894.67693262842,1,1,5,1,10,0,339.44287
3,13868.00673262842,2,3,8,11,3,4,144.98146
3,6642.96013262842,2,1,9,1,10,0,2583.8943
3,2664.72433262842,1,1,10,1,10,0,194.04961
3,2388.21013262842,1,1,10,5,10,7,296.99167
3,3235.59223262842,1,1,10,1,10,0,252.9303
3,2718.24313262842,1,1,10,1,10,0,661.23492
2,1041.31863262842,1,1,10,1,10,0,774.80115
3,2629.04513262842,2,1,5,1,10,0,282.38467
4,16675.07273262842,2,1,2,1,10,6,131.5925
3,3075.03553262842,2,1,10,6,10,5,426.85831
3,6375.36543262842,2,1,7,12,10,12,429.94385
3,4104.47043262842,2,1,10,11,10,12,413.18866
4,15027.58173262842,2,1,10,1,10,0,119.80434
3,2290.09223262842,1,1,10,1,10,0,331.68948
3,4283.63833262842,1,1,9,1,10,0,256.96121
3,4216.77113262842,1,1,8,1,9,0,275.70331
1,978.87993262842,1,1,10,1,10,3,233.72433
3,8872.91223262842,2,1,9,3,10,10,1144.2017
3,3217.75263262842,2,1,10,4,10,0,253.03059
3,2611.20553262842,1,1,10,1,9,0,139.47937
3,7303.02603262842,1,1,10,1,10,0,101.91816
3,10638.04873262842,2,3,9,8,10,0,50.962742
3,4662.76193262842,1,1,10,1,10,0,2177.8464
3,7861.17793262842,1,1,10,1,10,0,50.37355
3,8301.19353262842,1,1,9,1,9,0,396.90039
4,16900.74273262842,2,2,7,4,9,7,522.69086
3,7465.31953262842,1,1,10,1,10,0,329.90842
3,5110.06853262842,1,1,3,7,10,8,697.77386
3,3726.18183262842,1,1,10,1,10,0,161.96133
4,28686.02973262842,2,1,7,9,9,8,23.339172
3,9782.73353262842,1,1,7,1,10,0,1726.4187
3,4234.61103262842,2,1,10,1,10,0,225.18448
3,3252.87393262842,1,1,5,11,10,7,32.808949
3,2896.63933262842,2,1,7,1,10,0,17.71875
3,5304.98843262842,1,1,8,8,10,0,369.89969
3,2330.48943262842,1,1,10,1,10,0,190.7661
3,2967.99773262842,1,1,7,1,9,0,1423.5089
4,18684.70573262842,1,1,8,9,9,4,209.50296
3,2382.29073262842,2,1,8,1,10,0,50.724117
2,1808.42243262842,1,1,10,5,10,0,143.49734
3,7231.66763262842,1,3,9,1,10,0,173.15425
4,29388.47673262842,2,4,3,9,1,12,718.3725
3,6986.87763262842,2,1,10,1,10,0,560.15033
4,20575.70473262842,1,1,10,1,10,0,112.89034
3,11102.864732628419,2,1,8,1,10,0,727.79114
3,3967.01653262842,2,1,7,5,9,8,1406.7247
3,11548.85573262842,1,1,7,5,9,7,830.41547
3,3717.26193262842,1,1,10,5,9,7,405.15387
3,4475.4459326284195,2,1,10,1,10,0,191.47163
4,19933.478065961754,2,1,3,9,2,10,218.71553
2,1915.46013262842,1,1,10,1,10,0,1040.4296
3,2450.6488326284198,2,1,5,1,10,1,943.41821
3,3381.91373262842,1,1,8,6,10,0,93.269539
1,666.68663262841994,2,1,10,1,10,0,6230.354
1,764.80455262842,1,1,9,1,10,0,274.06189
2,1870.86113262842,2,1,10,1,10,0,439.38345
3,3521.02603262842,1,1,5,1,10,0,39.264843
3,7088.95033262842,2,1,8,4,10,3,121.51962
3,2852.04023262842,1,1,10,1,10,0,336.18976
4,16766.94573262842,1,1,8,7,10,4,311.90643
3,2642.88643262842,1,1,8,9,9,9,396.27283
4,18968.16573262842,2,1,9,1,9,8,268.03143
2,1291.07343262842,1,1,9,10,10,4,223.23503
3,10014.64873262842,1,3,5,1,10,7,2769.8306
4,29633.74073262842,2,4,8,12,2,12,301.01929
3,3694.96233262842,1,1,8,9,10,8,577.33472
4,25820.55273262842,2,1,9,10,9,0,445.72659
3,4109.73353262842,1,1,10,1,10,0,202.13138
3,10210.88373262842,2,3,8,1,9,0,161.76889
3,2272.25263262842,2,1,9,1,9,0,868.39667
2,1634.87043262842,2,1,9,1,10,0,373.55682
3,2457.89473262842,2,1,9,1,10,0,315.61765
3,14697.54873262842,2,1,10,12,10,11,125.16968
3,2183.05433262842,2,3,7,4,9,5,79.548309
3,3949.17693262842,2,1,9,4,9,0,1155.5355
3,2486.32803262842,1,3,10,1,10,0,84.377281
3,9318.90353262842,2,1,10,1,10,0,451.04141
3,5617.18183262842,1,3,7,12,9,7,65.712036
3,4074.0543326284196,1,1,8,10,2,12,161.96298
3,10656.87473262842,1,1,7,12,2,12,1258.3845
3,4457.60613262842,1,1,9,1,9,0,2410.2036
3,6483.29513262842,1,1,9,1,10,0,207.05618
3,2816.36103262842,1,1,10,1,9,0,454.74783
3,3833.21943262842,1,1,9,1,9,0,280.90405
2,1894.06043262842,1,1,9,1,10,0,387.45831
3,3003.67713262842,1,1,7,1,5,0,356.53455
2,1469.46953262842,1,1,9,1,9,8,500.30597
3,6214.88983262842,1,1,10,1,10,0,1307.9169
3,13065.69673262842,1,1,5,1,9,0,300.26816
3,3601.30433262842,1,3,9,1,9,0,106.63927
2,1627.69613262842,2,1,6,1,10,0,654.91693
2,1467.68563262842,1,1,10,1,10,0,436.41473
3,7534.94113262842,2,1,7,12,10,12,1064.4255
3,3904.57803262842,2,3,7,1,9,5,36.290836
3,7517.10123262842,1,1,8,1,9,0,500.16846
3,10558.20973262842,2,1,4,1,10,12,520.00775
1,666.68663262841994,2,1,9,9,9,0,425.12631
3,5019.55433262842,1,3,9,1,10,7,56.831848
2,1469.46953262842,2,1,9,1,10,0,273.90817
1,566.90416262842,1,1,8,1,10,0,448.81946
3,11682.65373262842,1,1,9,1,9,6,743.48932
3,4823.31853262842,2,1,2,1,9,9,507.28961
3,7011.17883262842,1,1,8,3,9,7,27.159409
3,5750.97873262842,1,1,10,1,10,0,312.2894
3,8159.32733262842,2,1,10,10,10,9,443.5415
3,4887.20183262842,1,1,8,9,5,11,11.568753
4,16677.74673262842,1,1,10,1,10,0,202.45924
3,4948.1959326284195,2,1,7,9,10,8,1277.9078
3,4002.69593262842,1,1,9,11,9,0,547.88324
3,4751.96013262842,1,3,10,1,10,0,124.29129
3,4778.71943262842,1,1,9,1,9,0,73.65181
3,2334.69133262842,1,1,7,9,9,3,419.13074
3,14224.79873262842,1,1,10,10,9,10,160.18646
3,4948.1959326284195,1,2,5,1,10,0,124.54039
2,1415.95073262842,1,1,10,1,10,0,590.51672
3,11700.49273262842,1,3,5,1,9,7,327.91006
3,5937.71353262842,1,3,9,1,9,0,52.148865
3,5786.65793262842,1,1,8,1,10,0,538.11591
3,14145.26873262842,1,1,10,9,10,10,307.89319
2,1023.4790326284201,1,1,3,3,9,1,278.73703
3,6250.48843262842,1,3,7,9,5,11,1609.5785
3,11063.46973262842,1,1,9,1,9,0,140.82063
3,2276.96473262842,1,1,5,1,10,0,132.43123
3,4983.87513262842,1,3,9,1,10,0,75.775848
3,3595.91543262842,1,1,10,1,10,0,411.36694
2,1094.83753262842,1,1,10,1,10,0,125.38808
3,5304.98843262842,2,1,8,1,10,0,1784.0718
1,593.29021262842,1,1,9,8,9,0,349.6221
4,18122.75573262842,1,1,10,1,10,0,272.76712
3,5215.79023262842,1,1,9,9,10,8,1735.6331
3,2557.40613262842,2,1,7,11,9,10,1647.3561
3,3967.01653262842,1,1,10,1,9,6,155.80278
3,12666.72773262842,1,1,7,9,10,10,576.81573
3,4876.83753262842,2,1,8,4,9,2,628.94757
4,20914.65673262842,1,2,5,6,10,5,514.00586
3,4644.92203262842,1,1,10,1,10,0,216.10936
3,2227.65353262842,1,1,8,3,10,4,296.11844
3,5356.68323262842,2,1,9,4,9,4,259.23593
3,2896.63933262842,2,3,7,5,9,0,296.97052
3,2967.99773262842,1,1,10,1,10,0,151.33051
3,4413.00703262842,2,1,9,1,5,8,1608.2394
3,3978.37933262842,1,1,8,1,10,0,75.777489
4,19942.39873262842,2,1,4,9,10,8,203.97379
2,1201.87533262842,1,1,9,7,9,10,139.28334
2,1826.26203262842,2,1,5,12,5,8,360.13995
3,5840.17693262842,1,1,10,1,9,0,29.662687
3,5483.38443262842,1,1,9,1,9,4,609.09607
3,4563.98113262842,1,1,10,3,10,4,11.645735
3,3833.21943262842,1,3,7,1,3,3,133.39479
3,13072.40473262842,1,1,10,9,9,4,501.50412
2,1864.34363262842,1,1,10,1,10,0,96.93055
4,17489.44973262842,1,1,10,1,10,0,49.729275
3,4216.77113262842,2,1,9,1,10,0,48.698238
3,3235.59223262842,1,1,9,1,10,0,480.93396
3,2309.04683262842,2,1,10,8,3,9,135.11188
3,6298.43763262842,1,1,10,1,10,0,156.71864
3,5005.19553262842,1,3,7,5,9,0,93.433121
3,5483.38443262842,2,1,8,10,9,10,324.25769
3,7133.54953262842,1,1,9,2,10,4,193.40685
3,4737.13103262842,1,1,10,9,10,8,478.51907
3,12976.02573262842,1,3,10,1,10,8,222.3299
3,5141.63203262842,1,1,10,1,10,0,530.36023
